Date,Open,High,Low,Close,Adj Close,Volume
2019-11-28,22.000000,22.139999,21.540001,21.980000,21.980000,2604018
2019-11-29,22.059999,22.299999,21.940001,22.200001,22.200001,3833178
2019-12-02,22.280001,22.700001,22.240000,22.440001,22.440001,3844347
2019-12-03,22.379999,22.860001,22.299999,22.299999,22.299999,3330215
2019-12-04,22.420000,22.620001,22.360001,22.559999,22.559999,2111505
2019-12-05,22.760000,23.080000,22.620001,23.020000,23.020000,2727570
2019-12-06,23.139999,23.480000,22.879999,23.299999,23.299999,3430342
2019-12-09,23.299999,23.540001,23.139999,23.379999,23.379999,2222979
2019-12-10,23.420000,23.459999,22.639999,22.780001,22.780001,2283204
2019-12-11,22.719999,23.080000,22.600000,22.860001,22.860001,1849664
2019-12-12,23.000000,23.320000,22.879999,23.299999,23.299999,2138445
2019-12-13,23.660000,24.500000,23.660000,24.320000,24.320000,6423264
2019-12-16,24.480000,24.660000,24.020000,24.219999,24.219999,2867041
2019-12-17,24.360001,24.400000,23.900000,24.120001,24.120001,1589428
2019-12-18,24.180000,24.340000,23.900000,24.100000,24.100000,1918196
2019-12-19,24.200001,24.400000,24.059999,24.059999,24.059999,1331675
2019-12-20,24.100000,24.219999,23.740000,23.799999,23.799999,1455611
2019-12-23,23.719999,24.100000,23.719999,23.959999,23.959999,1501519
2019-12-24,24.160000,24.740000,24.080000,24.360001,24.360001,2335085
2019-12-25,24.480000,24.680000,24.379999,24.600000,24.600000,1072722
2019-12-26,24.700001,24.900000,24.440001,24.600000,24.600000,1588315
2019-12-27,24.780001,24.860001,24.240000,24.340000,24.340000,1353208
2019-12-30,24.480000,24.700001,24.320000,24.400000,24.400000,1875385
2019-12-31,24.500000,24.520000,24.219999,24.299999,24.299999,1029424
2020-01-02,24.360001,24.920000,24.240000,24.719999,24.719999,2516388
2020-01-03,24.500000,24.660000,23.480000,23.719999,23.719999,2704381
2020-01-06,23.500000,23.500000,22.840000,22.980000,22.980000,1965293
2020-01-07,23.280001,23.760000,23.240000,23.600000,23.600000,1601266
2020-01-08,22.900000,24.180000,22.740000,23.879999,23.879999,1982113
2020-01-09,24.600000,24.840000,24.340000,24.719999,24.719999,2679738
2020-01-10,24.740000,24.820000,24.340000,24.440001,24.440001,2055307
2020-01-13,24.580000,25.360001,24.559999,25.160000,25.160000,3792930
2020-01-14,25.180000,26.459999,24.959999,26.260000,26.260000,4291145
2020-01-15,26.299999,26.799999,26.000000,26.559999,26.559999,2976160
2020-01-16,26.639999,27.379999,26.260000,26.520000,26.520000,3158175
2020-01-17,26.860001,26.900000,26.280001,26.559999,26.559999,1117084
2020-01-20,26.879999,27.100000,26.580000,26.639999,26.639999,1569209
2020-01-21,26.400000,26.480000,26.160000,26.340000,26.340000,1901056
2020-01-22,26.440001,26.639999,25.500000,25.639999,25.639999,3032602
2020-01-23,25.700001,26.059999,25.420000,25.500000,25.500000,2143670
2020-01-24,25.799999,25.959999,24.900000,25.180000,25.180000,3355486
2020-01-27,24.900000,24.959999,24.459999,24.760000,24.760000,2190958
2020-01-28,25.040001,25.820000,24.840000,25.639999,25.639999,4410676
2020-01-29,25.920000,25.980000,25.100000,25.280001,25.280001,2573352
2020-01-30,25.160000,25.160000,24.520000,24.840000,24.840000,2183641
2020-01-31,25.080000,25.379999,24.940001,25.160000,25.160000,2095590
2020-02-03,25.219999,25.299999,24.799999,24.840000,24.840000,1158030
2020-02-04,25.260000,26.219999,25.180000,26.180000,26.180000,3239268
2020-02-05,26.240000,27.120001,26.120001,26.240000,26.240000,3916905
2020-02-06,26.520000,26.700001,26.040001,26.559999,26.559999,3472723
2020-02-07,26.840000,27.080000,26.280001,26.580000,26.580000,4371897
2020-02-10,26.620001,26.900000,25.180000,25.900000,25.900000,3044902
2020-02-11,26.320000,26.400000,25.719999,26.360001,26.360001,2611872
2020-02-12,26.320000,26.740000,25.860001,26.000000,26.000000,2643649
2020-02-13,25.900000,26.100000,25.520000,25.639999,25.639999,1564311
2020-02-14,25.799999,26.059999,25.660000,25.719999,25.719999,1041828
2020-02-17,25.860001,26.000000,25.620001,25.680000,25.680000,931235
2020-02-18,25.500000,25.500000,24.780001,24.940001,24.940001,1406186
2020-02-19,25.139999,25.160000,24.240000,24.459999,24.459999,1874548
2020-02-20,24.500000,24.860001,23.840000,24.059999,24.059999,3065078
2020-02-21,23.940001,24.340000,23.480000,24.219999,24.219999,1739665
2020-02-24,23.500000,24.180000,23.500000,24.160000,24.160000,2313045
2020-02-25,24.299999,24.559999,23.680000,24.200001,24.200001,2294937
2020-02-26,24.000000,24.240000,23.700001,24.100000,24.100000,2055103
2020-02-27,23.820000,24.059999,22.680000,22.780001,22.780001,2830363
2020-02-28,19.219999,22.540001,19.219999,22.420000,22.420000,2239655
2020-03-02,22.200001,23.000000,22.180000,22.299999,22.299999,1460142
2020-03-03,22.420000,23.980000,22.059999,23.100000,23.100000,3665901
2020-03-04,23.379999,23.660000,22.980000,23.040001,23.040001,1490885
2020-03-05,23.240000,23.500000,23.000000,23.120001,23.120001,1209732
2020-03-06,22.900000,23.100000,22.080000,22.879999,22.879999,1752084
2020-03-09,22.299999,22.680000,20.000000,21.500000,21.500000,1420697
2020-03-10,21.900000,22.139999,20.040001,20.700001,20.700001,1835104
2020-03-11,20.700001,20.700001,20.700001,20.700001,20.700001,0
2020-03-12,23.000000,24.780001,18.570000,19.100000,19.100000,13624461
2020-03-13,19.500000,20.500000,18.389999,19.650000,19.650000,4690834
2020-03-16,19.059999,19.490000,17.990000,18.010000,18.010000,2406339
2020-03-17,18.049999,19.049999,16.200001,18.570000,18.570000,3656106
2020-03-18,18.049999,19.500000,17.990000,18.330000,18.330000,3249541
2020-03-19,18.400000,19.500000,18.379999,19.350000,19.350000,4736444
2020-03-20,19.670000,20.459999,19.670000,20.200001,20.200001,3073507
2020-03-23,20.480000,22.320000,20.480000,22.320000,22.320000,3563561
2020-03-24,23.860001,24.360001,23.200001,23.760000,23.760000,6420032
2020-03-25,24.000000,24.760000,22.920000,23.180000,23.180000,6370814
2020-03-26,23.180000,23.760000,22.700001,23.280001,23.280001,5427744
2020-03-27,23.400000,23.620001,22.420000,22.480000,22.480000,3168501
2020-03-30,22.620001,23.400000,22.240000,22.900000,22.900000,3135358
2020-03-31,23.040001,23.160000,22.540001,22.680000,22.680000,2267114
2020-04-01,22.559999,23.120001,22.219999,22.379999,22.379999,3069333
2020-04-02,22.639999,23.180000,22.340000,22.740000,22.740000,4579609
2020-04-03,22.920000,23.660000,22.719999,23.620001,23.620001,4881436
2020-04-06,24.000000,24.280001,23.920000,24.020000,24.020000,2630077
2020-04-07,24.160000,24.540001,23.520000,23.580000,23.580000,3930441
2020-04-08,23.420000,23.959999,23.200001,23.740000,23.740000,2461758
2020-04-09,23.680000,24.299999,23.600000,24.100000,24.100000,5214359
2020-04-10,24.299999,24.379999,23.980000,24.040001,24.040001,2005111
2020-04-13,24.000000,26.100000,23.940001,25.580000,25.580000,9168947
2020-04-14,26.400000,27.000000,26.120001,26.299999,26.299999,6484863
2020-04-15,26.520000,28.860001,24.299999,28.860001,28.860001,20472927
2020-04-16,29.900000,30.959999,29.000000,29.400000,29.400000,20394823
2020-04-17,29.780001,29.820000,28.340000,29.139999,29.139999,10873888
2020-04-20,29.459999,30.500000,28.900000,29.840000,29.840000,14466209
2020-04-21,29.639999,30.320000,28.760000,29.059999,29.059999,9227455
2020-04-22,29.180000,29.900000,28.500000,28.680000,28.680000,11408700
2020-04-24,28.799999,29.379999,28.700001,28.799999,28.799999,6486985
2020-04-27,29.240000,30.040001,28.879999,29.540001,29.540001,16138322
2020-04-28,29.879999,29.920000,28.840000,29.040001,29.040001,11788489
2020-04-29,29.299999,31.440001,29.059999,30.180000,30.180000,40797910
2020-04-30,30.500000,30.540001,28.980000,29.340000,29.340000,13179842
2020-05-04,29.000000,29.379999,28.580000,29.059999,29.059999,5635732
2020-05-05,29.240000,29.299999,28.680000,28.840000,28.840000,3542563
2020-05-06,28.820000,29.559999,28.540001,29.360001,29.360001,10991461
2020-05-07,29.639999,30.360001,29.100000,29.200001,29.200001,12516845
2020-05-08,29.379999,30.200001,29.299999,29.520000,29.520000,11297386
2020-05-11,29.760000,31.620001,29.680000,31.520000,31.520000,17937466
2020-05-12,31.600000,34.439999,31.320000,33.000000,33.000000,19242418
2020-05-13,32.919998,33.320000,32.340000,32.599998,32.599998,8282536
2020-05-14,32.480000,33.419998,32.259998,32.720001,32.720001,8743743
2020-05-15,33.200001,33.759998,32.720001,32.840000,32.840000,5861184
2020-05-18,33.040001,33.380001,32.779999,32.980000,32.980000,4116224
2020-05-20,33.139999,34.799999,32.919998,34.139999,34.139999,16972985
2020-05-21,34.360001,35.320000,34.020000,34.220001,34.220001,6790512
2020-05-22,34.160000,34.459999,33.959999,34.220001,34.220001,2454084
2020-05-27,34.599998,35.060001,34.200001,34.240002,34.240002,5146271
2020-05-28,34.560001,34.560001,33.119999,33.459999,33.459999,3073620
2020-05-29,33.599998,33.799999,32.380001,32.480000,32.480000,3940494
2020-06-01,33.419998,34.160000,33.000000,33.860001,33.860001,3908870
2020-06-02,33.799999,34.880001,33.680000,34.419998,34.419998,5461783
2020-06-03,34.360001,34.700001,34.220001,34.340000,34.340000,2128132
2020-06-04,34.400002,34.560001,34.020000,34.099998,34.099998,2558255
2020-06-05,34.080002,34.360001,33.720001,33.820000,33.820000,1659530
2020-06-08,33.639999,34.259998,33.520000,33.639999,33.639999,3395605
2020-06-09,33.880001,34.060001,33.619999,33.860001,33.860001,1855735
2020-06-10,34.000000,34.740002,33.880001,34.480000,34.480000,3460759
2020-06-11,34.500000,35.439999,34.279999,34.660000,34.660000,4968642
2020-06-12,34.439999,36.560001,34.320000,36.380001,36.380001,8814051
2020-06-15,36.400002,37.240002,36.320000,36.540001,36.540001,4747832
2020-06-16,36.639999,36.740002,35.939999,35.959999,35.959999,3161362
2020-06-17,35.959999,36.459999,35.900002,36.119999,36.119999,1845865
2020-06-18,36.099998,36.840000,35.919998,35.939999,35.939999,3239638
2020-06-19,36.200001,36.299999,35.320000,35.799999,35.799999,2849074
2020-06-22,36.139999,37.020000,36.000000,36.220001,36.220001,5477557
2020-06-23,36.540001,36.799999,35.900002,36.320000,36.320000,2301419
2020-06-24,36.259998,39.000000,36.099998,37.400002,37.400002,5340856
2020-06-25,37.480000,37.860001,36.639999,36.860001,36.860001,3255174
2020-06-26,37.160000,37.619999,36.860001,37.400002,37.400002,6088219
2020-06-29,37.419998,38.439999,37.360001,38.119999,38.119999,4212366
2020-06-30,38.160000,39.060001,38.139999,38.500000,38.500000,4826140
2020-07-01,38.799999,39.380001,37.880001,38.119999,38.119999,4887963
2020-07-02,38.299999,38.959999,38.240002,38.820000,38.820000,3503575
2020-07-03,39.080002,39.720001,38.880001,39.540001,39.540001,3826146
2020-07-06,39.799999,43.500000,39.799999,43.259998,43.259998,10905096
2020-07-07,43.360001,44.000000,42.000000,42.639999,42.639999,7979636
2020-07-08,42.660000,43.880001,41.700001,41.840000,41.840000,4461326
2020-07-09,42.000000,42.580002,41.060001,41.200001,41.200001,2900501
2020-07-10,40.720001,42.240002,40.200001,41.700001,41.700001,5482810
2020-07-13,42.200001,42.419998,42.080002,42.380001,42.380001,2379116
2020-07-14,42.439999,42.660000,41.779999,42.000000,42.000000,2237085
2020-07-16,null,null,null,null,null,null
2020-07-17,41.799999,42.119999,41.180000,41.599998,41.599998,1469735
2020-07-20,41.890000,42.809999,41.600000,41.579999,41.599998,3452553
2020-07-21,42.020000,43.099998,41.840000,42.560001,42.560001,5091036
2020-07-22,42.900002,42.939999,42.119999,42.480000,42.480000,2554777
2020-07-23,43.779999,43.779999,42.500000,42.660000,42.660000,1829338
2020-07-24,42.200001,43.599998,42.200001,42.939999,42.939999,2860955
2020-07-27,43.000000,43.500000,43.000000,43.139999,43.139999,1962140
2020-07-28,43.299999,43.360001,42.099998,42.340000,42.340000,3548116
2020-07-29,42.299999,43.400002,41.259998,43.299999,43.299999,4635838
2020-07-30,43.500000,45.320000,43.380001,44.759998,44.759998,4569024
2020-08-04,45.000000,45.560001,42.380001,42.919998,42.919998,5945717
2020-08-05,43.099998,43.459999,41.599998,42.500000,42.500000,4397577
2020-08-06,42.259998,42.900002,38.779999,39.040001,39.040001,5700997
2020-08-07,38.840000,39.400002,35.779999,38.400002,38.400002,6654534
2020-08-10,38.680000,42.200001,37.919998,41.660000,41.660000,7458650
2020-08-11,42.160000,43.180000,41.759998,42.599998,42.599998,5497543
2020-08-12,41.740002,41.900002,39.900002,40.619999,40.619999,6785785
2020-08-13,40.400002,40.759998,38.200001,38.380001,38.380001,3874089
2020-08-14,38.040001,38.459999,36.560001,38.160000,38.160000,3713234
2020-08-17,38.299999,39.740002,38.139999,39.099998,39.099998,3764969
2020-08-18,39.000000,39.099998,38.240002,38.599998,38.599998,2043107
2020-08-19,38.599998,39.200001,38.000000,38.939999,38.939999,2506858
2020-08-20,39.000000,39.900002,38.560001,38.799999,38.799999,1863142
2020-08-21,39.200001,39.360001,38.040001,38.619999,38.619999,1956431
2020-08-24,39.080002,39.320000,38.700001,39.259998,39.259998,2149143
2020-08-25,39.639999,40.540001,38.220001,38.860001,38.860001,4173278
2020-08-26,38.220001,39.200001,38.220001,38.520000,38.520000,2076762
2020-08-27,38.860001,39.439999,38.639999,38.799999,38.799999,2002944
2020-08-28,38.939999,39.080002,38.240002,38.500000,38.500000,1253143
2020-08-31,38.720001,38.759998,37.939999,38.240002,38.240002,1557550
2020-09-01,39.000000,39.160000,38.279999,38.939999,38.939999,1622243
2020-09-02,39.099998,39.160000,38.580002,38.700001,38.700001,943411
2020-09-03,38.580002,38.759998,38.060001,38.360001,38.360001,1064789
2020-09-04,38.400002,38.860001,38.200001,38.340000,38.340000,1096099
2020-09-07,38.299999,38.560001,38.240002,38.320000,38.320000,643588
2020-09-08,38.299999,38.459999,37.799999,38.139999,38.139999,985523
2020-09-09,38.299999,38.939999,37.919998,38.200001,38.200001,1421473
2020-09-10,38.480000,38.480000,38.139999,38.200001,38.200001,1096726
2020-09-11,38.200001,38.320000,37.779999,37.919998,37.919998,1322245
2020-09-14,37.759998,38.619999,37.759998,38.419998,38.419998,2575764
2020-09-15,38.619999,40.099998,38.560001,39.680000,39.680000,5988621
2020-09-16,null,null,null,null,null,null
2020-09-17,39.299999,39.660000,38.840000,39.259998,39.259998,1108039
2020-09-18,39.299999,39.660000,38.840000,39.259998,39.259998,1108039
2020-09-21,39.340000,39.700001,38.700001,39.200001,39.200001,1545998
2020-09-22,39.299999,40.820000,39.200001,40.700001,40.700001,4494894
2020-09-23,40.820000,40.939999,40.119999,40.279999,40.279999,2242508
2020-09-24,40.180000,41.840000,40.119999,40.939999,40.939999,3669607
2020-09-25,41.099998,41.400002,40.680000,40.820000,40.820000,1708230
2020-09-28,40.799999,41.099998,40.099998,40.520000,40.520000,1271275
2020-09-29,40.540001,41.200001,40.340000,40.360001,40.360001,1963612
2020-09-30,40.480000,41.099998,40.480000,41.000000,41.000000,1357377
2020-10-01,41.299999,41.799999,40.779999,40.939999,40.939999,1848911
2020-10-02,41.020000,42.720001,41.020000,42.259998,42.259998,3946745
2020-10-05,42.340000,42.980000,42.340000,42.799999,42.799999,1288018
2020-10-06,42.740002,43.259998,42.240002,42.279999,42.279999,1476993
2020-10-07,42.220001,42.540001,41.900002,42.060001,42.060001,1091003
2020-10-08,42.060001,42.240002,40.820000,41.279999,41.279999,1294385
2020-10-09,41.119999,41.880001,41.119999,41.720001,41.720001,782600
2020-10-12,41.599998,42.500000,41.560001,42.180000,42.180000,1215358
2020-10-13,42.119999,42.299999,41.200001,41.840000,41.840000,1062356
